flow_id,pack_id,timestamp,source_port,servicenodeID,record_id,node_string
457,3006,2022-06-21 07:15:32.434619,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
457,3007,2022-06-21 07:15:32.434900,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
457,3008,2022-06-21 07:15:32.436917,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
458,3013,2022-06-21 07:15:32.613424,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
458,3014,2022-06-21 07:15:32.616230,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
458,3015,2022-06-21 07:15:32.616519,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
458,3016,2022-06-21 07:15:32.619433,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
462,3019,2022-06-21 07:15:32.813604,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
462,3020,2022-06-21 07:15:32.816665,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
462,3021,2022-06-21 07:15:32.817005,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
462,3022,2022-06-21 07:15:32.819670,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
479,3149,2022-06-21 07:16:12.423466,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
479,3151,2022-06-21 07:16:12.447002,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
479,3152,2022-06-21 07:16:12.450061,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
479,3153,2022-06-21 07:16:12.450351,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
479,3154,2022-06-21 07:16:12.453197,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
481,3159,2022-06-21 07:16:12.723601,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
481,3160,2022-06-21 07:16:12.727077,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
481,3161,2022-06-21 07:16:12.727389,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
481,3162,2022-06-21 07:16:12.730116,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
483,3171,2022-06-21 07:16:15.633666,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
483,3173,2022-06-21 07:16:15.672915,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
483,3174,2022-06-21 07:16:15.675854,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
483,3175,2022-06-21 07:16:15.676121,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
483,3176,2022-06-21 07:16:15.678657,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
485,3181,2022-06-21 07:16:15.943628,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
485,3182,2022-06-21 07:16:15.946412,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
485,3183,2022-06-21 07:16:15.946717,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
485,3184,2022-06-21 07:16:15.949239,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
502,3303,2022-06-21 07:16:52.584655,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
502,3305,2022-06-21 07:16:52.606017,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
502,3306,2022-06-21 07:16:52.609572,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
502,3307,2022-06-21 07:16:52.609851,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
502,3308,2022-06-21 07:16:52.612419,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
503,3313,2022-06-21 07:16:53.033651,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
503,3315,2022-06-21 07:16:53.073210,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
503,3316,2022-06-21 07:16:53.076218,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
503,3317,2022-06-21 07:16:53.076511,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
503,3318,2022-06-21 07:16:53.079096,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
503,3319,2022-06-21 07:16:53.080397,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
503,3320,2022-06-21 07:16:53.083141,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
503,3321,2022-06-21 07:16:53.083379,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
503,3322,2022-06-21 07:16:53.087268,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
507,3325,2022-06-21 07:16:53.333480,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
507,3326,2022-06-21 07:16:53.336520,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
507,3327,2022-06-21 07:16:53.336799,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
507,3328,2022-06-21 07:16:53.339470,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
524,3457,2022-06-21 07:17:33.043520,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
524,3459,2022-06-21 07:17:33.068425,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
524,3460,2022-06-21 07:17:33.071631,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
524,3461,2022-06-21 07:17:33.071915,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
524,3462,2022-06-21 07:17:33.074417,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
526,3465,2022-06-21 07:17:33.443666,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
526,3466,2022-06-21 07:17:33.447303,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
526,3467,2022-06-21 07:17:33.447630,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
526,3468,2022-06-21 07:17:33.450886,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
529,3477,2022-06-21 07:17:36.253724,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,10
529,3479,2022-06-21 07:17:36.289699,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,11
529,3480,2022-06-21 07:17:36.292980,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,12
529,3481,2022-06-21 07:17:36.293272,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,13
529,3482,2022-06-21 07:17:36.295930,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
530,3489,2022-06-21 07:17:36.563542,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,14
530,3490,2022-06-21 07:17:36.566468,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,15
530,3491,2022-06-21 07:17:36.566909,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,16
530,3492,2022-06-21 07:17:36.569429,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
546,3607,2022-06-21 07:18:12.143598,63661,631,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,2
546,3609,2022-06-21 07:18:12.164832,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,3
546,3610,2022-06-21 07:18:12.167759,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,4
546,3611,2022-06-21 07:18:12.168032,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,5
546,3612,2022-06-21 07:18:12.170609,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
547,3615,2022-06-21 07:18:12.443756,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,7
547,3616,2022-06-21 07:18:12.446595,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,8
547,3617,2022-06-21 07:18:12.446999,63661,673,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,9
547,3618,2022-06-21 07:18:12.449636,48010,676,1800f673932e6ff0c3fc75c3779b890dd26a35de44dc7797a9ae9230c998a419,6
